player_id,overall,height_cm,weight_kg,nationality_name,preferred_foot,weak_foot,skill_moves,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,last_valuation,name,position,sub_position,age
36284,76,192,83,Germany,Right,3,3,Medium/Medium,58.0,78.0,55.0,67.0,38.0,79.0,50,82,82,65,77,64,38,44,40,73,52,63,52,79,58,80,75,67,86,69,75,23,81,59,73,76,37,42,19,8,9,15,16,8,0.0,1200000,Simon Terodde,Attack,Centre-Forward,35
56354,66,188,85,Denmark,Left,3,2,Medium/Medium,31.0,44.0,59.0,54.0,67.0,68.0,50,36,67,66,49,51,63,42,66,60,30,32,42,58,46,56,65,52,76,49,68,66,40,54,49,65,68,66,64,15,13,15,8,11,0.0,300000,Andreas Bjelland,Defender,Centre-Back,34
124502,82,191,86,Germany,Right,3,2,High/Medium,60.0,59.0,71.0,66.0,84.0,79.0,68,55,82,78,53,61,44,42,78,75,54,64,55,85,49,79,77,75,84,46,72,83,55,72,67,76,85,86,78,12,10,6,8,10,0.0,24000000,Matthias Ginter,Defender,Centre-Back,29
137610,64,190,85,Turkey,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,20,12,20,26,13,18,20,20,18,18,49,42,36,58,42,44,50,26,76,16,27,24,14,14,23,33,10,20,14,68,61,59,62,64,45.0,150000,Alperen Uysal,Goalkeeper,Goalkeeper,29
146509,71,183,73,England,Left,3,3,Medium/Medium,69.0,46.0,64.0,67.0,68.0,69.0,70,43,57,66,41,66,68,61,57,67,66,71,69,68,73,47,70,81,69,46,56,67,60,61,52,61,68,71,67,8,10,8,4,8,0.0,2500000,Conor Townsend,Defender,Left-Back,30
164729,69,194,89,Greece,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,13,10,14,20,10,11,13,15,27,16,35,25,42,69,30,52,65,32,70,10,36,10,10,57,12,57,17,11,12,69,70,69,64,68,30.0,700000,Panagiotis Tsintotas,Goalkeeper,Goalkeeper,29
198006,73,177,72,Portugal,Left,3,3,High/Medium,74.0,62.0,70.0,71.0,67.0,67.0,73,53,59,71,60,72,72,70,65,71,75,74,72,71,72,74,66,79,61,70,68,69,68,67,51,65,66,69,70,11,13,16,14,6,0.0,2000000,Rafa Soares,Defender,Left-Back,28
212862,82,192,79,Spain,Right,4,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,13,13,36,15,19,14,17,29,26,40,46,69,76,40,59,66,42,73,11,34,20,11,35,24,55,14,17,18,83,76,79,85,84,43.0,22000000,Álex Remiro,Goalkeeper,Goalkeeper,28
258878,75,196,80,England,Right,3,2,Low/Medium,72.0,31.0,57.0,58.0,75.0,77.0,38,30,71,73,25,50,30,22,71,66,66,76,53,71,53,36,77,68,82,28,75,74,28,51,35,76,75,77,74,14,11,11,8,9,0.0,15000000,Tosin Adarabioyo,Defender,Centre-Back,25
315865,75,188,72,Italy,Right,3,3,Medium/Medium,74.0,77.0,53.0,71.0,27.0,72.0,48,77,75,64,74,70,55,54,42,74,73,75,69,73,74,79,74,81,75,73,55,16,77,45,78,62,15,30,24,14,10,15,7,11,0.0,16000000,Andrea Pinamonti,Attack,Centre-Forward,24
326029,79,178,77,Netherlands,Right,4,4,Medium/Medium,88.0,78.0,72.0,83.0,35.0,73.0,71,79,69,75,75,84,76,61,64,83,90,86,86,80,84,85,77,78,74,72,62,31,79,77,74,77,29,33,35,7,9,9,10,14,0.0,27000000,Donyell Malen,Attack,Left Winger,24
332560,72,173,75,Colombia,Left,3,2,High/Medium,84.0,55.0,64.0,71.0,65.0,70.0,71,57,63,68,43,72,46,32,60,69,82,85,75,62,78,57,82,77,66,51,67,64,60,63,57,65,66,66,66,13,12,8,12,11,0.0,2000000,Deiver Machado,Defender,Left-Back,29
378710,81,181,71,Brazil,Right,5,4,High/Medium,82.0,79.0,72.0,82.0,53.0,79.0,73,81,82,77,74,84,74,65,61,82,85,79,79,80,71,83,86,81,76,72,84,46,81,74,77,81,45,58,48,12,7,8,11,13,0.0,50000000,Richarlison,Attack,Centre-Forward,26
390688,70,185,76,Spain,Right,3,3,Medium/Medium,61.0,37.0,60.0,62.0,70.0,57.0,67,36,70,68,37,61,48,40,48,65,62,60,63,70,52,36,52,58,56,32,60,69,58,55,42,60,68,73,72,10,12,11,12,8,0.0,1000000,Juan Iglesias,Defender,Right-Back,24
410708,76,190,79,Netherlands,Left,4,2,Medium/High,57.0,38.0,61.0,63.0,77.0,76.0,42,31,73,75,34,60,42,32,73,71,55,58,50,73,54,62,73,72,78,30,76,79,33,56,55,73,76,77,76,14,8,8,10,14,0.0,15000000,Pascal Struijk,Defender,Left-Back,23
490423,67,187,76,Belgium,Right,3,3,High/Medium,82.0,55.0,64.0,69.0,59.0,72.0,66,60,52,67,26,72,52,38,63,70,80,83,69,63,61,60,67,69,74,45,73,60,67,66,43,58,59,61,60,5,14,10,9,14,0.0,1200000,Ignace Van der Brempt,Defender,Right-Back,21
524315,76,177,69,Japan,Right,2,2,Medium/Medium,67.0,64.0,74.0,75.0,72.0,73.0,70,66,47,77,30,76,72,47,79,75,69,66,70,76,69,67,59,78,74,68,70,79,69,75,48,71,71,76,70,6,10,13,7,8,0.0,4000000,Hidemasa Morita,Midfield,Defensive Midfield,28
649033,71,184,79,Senegal,Right,3,2,Medium/Medium,67.0,59.0,68.0,71.0,68.0,73.0,61,54,70,75,51,71,60,45,72,73,67,67,65,72,62,72,72,73,75,60,69,68,64,68,55,69,66,70,68,14,11,14,6,15,0.0,2000000,Dion Lopy,Midfield,Defensive Midfield,21
17259,90,193,93,Germany,Right,4,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,15,13,25,60,11,30,14,11,68,46,54,60,51,87,35,68,77,43,80,16,29,30,12,70,47,70,17,10,11,87,88,91,91,88,57.0,14000000,Manuel Neuer,Goalkeeper,Goalkeeper,37
36802,68,187,95,Turkey,Right,1,3,Medium/Low,52.0,71.0,66.0,64.0,34.0,78.0,65,68,74,68,70,67,64,64,67,62,50,53,60,66,51,79,82,53,90,70,78,17,67,63,65,58,21,43,42,9,16,8,14,16,0.0,1750000,Colin Kazim-Richards,Attack,Centre-Forward,36
44699,74,176,70,Portugal,Left,3,4,Medium/Medium,71.0,69.0,74.0,74.0,71.0,68.0,80,56,69,73,69,75,82,80,71,77,70,72,71,70,69,87,61,73,65,81,73,71,69,66,61,70,70,72,69,10,7,10,9,14,0.0,700000,Antunes,Defender,Left-Back,36
60889,73,171,76,Chile,Right,4,3,Medium/High,56.0,50.0,62.0,68.0,72.0,76.0,50,37,64,72,58,63,35,45,66,67,58,55,72,79,90,65,78,69,75,59,85,75,58,65,58,78,72,74,72,14,7,9,6,6,0.0,1000000,Gary Medel,Midfield,Defensive Midfield,35
70359,69,183,74,Portugal,Left,3,3,High/Medium,65.0,65.0,71.0,69.0,65.0,68.0,68,60,58,72,67,69,73,75,72,69,63,66,73,66,62,70,71,65,67,67,74,64,67,70,71,70,64,70,66,11,16,8,16,14,0.0,250000,David Simão,Midfield,Central Midfield,33
71830,70,191,80,Portugal,Right,3,2,Medium/High,50.0,30.0,45.0,49.0,70.0,75.0,35,21,68,60,51,43,30,32,52,59,54,46,34,69,34,46,72,69,79,26,75,68,29,29,45,64,70,71,70,9,15,14,8,8,0.0,1000000,Bruno Wilson,Defender,Centre-Back,26
91931,73,197,85,Ukraine,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,18,18,29,7,16,11,14,41,22,49,48,58,70,28,56,71,33,79,17,38,12,9,42,15,64,19,12,11,75,69,75,74,70,48.0,1000000,Denys Boyko,Goalkeeper,Goalkeeper,35
170471,66,187,80,Cameroon,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,17,19,29,16,18,13,17,22,23,41,43,35,64,52,45,54,33,65,12,23,18,8,36,29,31,11,21,18,66,63,60,64,69,42.0,600000,Devis Epassy,Goalkeeper,Goalkeeper,30
170929,74,179,76,Mali,Left,3,3,Medium/High,76.0,52.0,62.0,71.0,70.0,78.0,68,43,68,67,37,70,52,58,57,73,73,78,69,73,71,79,81,81,77,45,74,68,56,53,55,70,69,73,72,10,13,14,8,16,0.0,2500000,Massadio Haidara,Defender,Left-Back,30
190146,76,174,71,France,Right,3,3,Medium/Medium,66.0,71.0,81.0,73.0,47.0,64.0,81,68,38,80,68,72,79,84,78,75,69,63,74,68,78,75,68,77,61,73,53,53,80,85,71,76,51,46,35,11,9,12,11,14,0.0,1300000,Xavier Mercier,Attack,Attacking Midfield,33
200616,66,195,89,Romania,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,17,13,25,18,15,12,14,28,16,35,32,43,62,25,50,40,28,63,16,23,12,14,53,13,37,25,12,11,66,65,67,64,66,33.0,900000,Valentin Cojocaru,Goalkeeper,Goalkeeper,27
278654,73,180,73,Turkey,Left,3,3,High/Medium,69.0,74.0,74.0,72.0,57.0,61.0,69,71,62,75,68,72,76,74,75,74,68,69,67,71,67,77,58,73,56,76,58,54,76,74,75,72,57,59,56,14,11,6,11,8,0.0,3500000,Emre Akbaba,Attack,Attacking Midfield,30
300532,66,183,67,Sweden,Left,4,4,Medium/Medium,87.0,59.0,64.0,71.0,38.0,53.0,62,59,62,68,58,70,66,36,63,71,86,87,82,69,74,58,77,62,48,60,48,39,74,64,49,66,33,35,39,8,7,10,5,5,0.0,3000000,Pontus Almqvist,Attack,Centre-Forward,23
302991,72,186,75,Uruguay,Right,3,2,Low/High,49.0,41.0,48.0,54.0,73.0,74.0,38,42,72,59,36,46,36,27,61,61,47,50,59,69,48,52,78,62,75,34,87,71,28,39,32,66,74,72,73,11,7,13,14,6,0.0,2000000,Erick Cabaco,Defender,Centre-Back,28
334526,81,191,81,Switzerland,Right,3,3,High/High,82.0,64.0,73.0,77.0,80.0,85.0,68,64,67,79,35,78,63,46,75,78,77,86,67,82,64,75,66,81,87,63,88,80,65,73,48,83,81,83,79,12,12,7,13,11,0.0,27000000,Denis Zakaria,Midfield,Defensive Midfield,26
340491,69,168,63,Portugal,Right,3,3,Medium/Medium,68.0,62.0,65.0,74.0,54.0,47.0,62,63,41,68,53,74,58,53,63,71,70,66,92,64,90,71,55,74,33,56,47,58,65,68,53,59,54,57,51,6,14,8,6,10,0.0,300000,Joca,Attack,Right Winger,27
361074,64,185,78,Netherlands,Right,3,2,Medium/Medium,55.0,42.0,61.0,59.0,61.0,66.0,53,35,60,67,34,57,46,57,67,62,54,56,58,62,59,56,66,61,71,45,58,59,40,59,50,61,63,61,63,8,6,8,7,11,0.0,700000,Peer Koopmeiners,Midfield,Defensive Midfield,23
371150,67,183,82,Togo,Left,2,2,Medium/High,75.0,36.0,52.0,63.0,65.0,72.0,58,26,71,58,35,64,52,34,50,60,73,77,66,61,69,62,74,66,77,35,66,66,30,40,42,61,60,68,65,10,10,5,8,13,0.0,800000,Loïc Bessilé,Defender,Centre-Back,24
412932,75,183,67,Netherlands,Right,5,3,High/Medium,88.0,74.0,62.0,76.0,28.0,66.0,52,77,61,68,72,75,62,59,54,75,90,87,84,77,74,77,83,74,67,67,47,23,79,66,66,73,29,22,18,9,15,14,6,11,0.0,15000000,Myron Boadu,Attack,Centre-Forward,22
417346,77,175,70,England,Left,3,4,High/High,80.0,72.0,71.0,79.0,49.0,69.0,76,72,45,74,62,79,70,56,60,78,83,78,81,75,81,78,63,85,64,68,65,44,76,75,64,73,60,43,44,11,8,10,6,11,0.0,15000000,Jack Harrison,Attack,Left Winger,26
540271,64,187,76,Netherlands,Right,3,2,Medium/Medium,68.0,47.0,56.0,64.0,61.0,69.0,59,41,63,62,50,65,60,57,56,64,69,68,66,61,51,61,58,61,76,47,62,59,46,41,49,59,56,64,66,15,13,10,12,11,0.0,175000,Mike van Beijnen,Defender,Right-Back,24
564305,58,187,84,France,Right,3,2,Medium/Medium,65.0,48.0,58.0,58.0,52.0,64.0,48,37,57,68,49,59,44,50,64,59,63,66,62,56,50,70,57,53,70,50,64,50,56,53,49,45,48,53,59,12,12,9,11,14,0.0,200000,Michel Adopo,Midfield,Central Midfield,22
585711,66,187,75,Belgium,Right,3,2,Medium/Medium,52.0,39.0,57.0,61.0,64.0,72.0,38,37,68,70,31,64,33,26,62,64,49,55,42,58,64,51,57,66,75,31,75,59,57,61,37,57,61,69,65,13,7,14,9,5,0.0,500000,Boris Lambert,Defender,Centre-Back,23
607223,73,176,71,France,Left,5,5,High/Low,70.0,67.0,68.0,82.0,21.0,59.0,70,64,28,69,57,86,77,73,59,79,73,68,82,69,83,76,31,53,65,66,57,22,69,68,61,75,19,23,15,7,14,6,8,8,0.0,20000000,Rayan Cherki,Attack,Attacking Midfield,19
632088,64,184,76,Belgium,Left,4,3,Medium/Medium,69.0,62.0,62.0,68.0,34.0,59.0,59,62,47,66,57,68,58,59,58,69,69,69,74,56,77,66,64,56,62,61,55,29,51,61,60,54,32,34,32,15,12,12,6,6,0.0,1500000,Cisse Sandra,Attack,Attacking Midfield,19
33480,68,193,90,Belgium,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,12,13,27,14,14,9,14,26,30,23,26,28,62,53,48,56,18,72,13,38,16,14,42,29,46,20,12,15,69,66,64,70,68,25.0,200000,Davino Verhulst,Goalkeeper,Goalkeeper,35
57482,67,169,65,Comoros,Right,2,2,Medium/Medium,67.0,48.0,62.0,67.0,65.0,65.0,62,41,60,66,39,66,60,60,52,63,64,69,80,69,86,56,60,71,64,53,60,64,59,62,50,54,67,66,60,9,16,7,16,16,0.0,400000,Mohamed Youssouf,Defender,Right-Back,35
63463,79,181,74,Denmark,Right,3,3,Medium/Medium,73.0,77.0,80.0,76.0,75.0,75.0,79,75,69,81,69,76,78,84,80,79,71,74,72,79,71,84,67,83,73,80,72,77,76,78,61,77,75,76,75,11,9,10,13,13,0.0,6000000,Daniel Wass,Defender,Right-Back,33
152317,72,187,79,Austria,Right,3,2,Medium/High,64.0,51.0,61.0,65.0,70.0,78.0,46,49,58,72,35,62,47,42,65,69,61,67,63,70,63,53,53,90,76,56,75,71,55,64,44,72,71,71,70,12,12,10,8,13,0.0,1800000,Manuel Prietl,Midfield,Defensive Midfield,31
162029,74,178,76,Spain,Right,3,3,Medium/Medium,69.0,45.0,63.0,72.0,73.0,65.0,73,32,61,70,37,72,72,46,62,74,73,65,69,71,68,69,67,72,60,44,68,74,67,41,46,64,73,75,74,14,7,14,12,13,0.0,3000000,Javier Manquillo,Defender,Right-Back,29
182201,72,183,80,Tanzania,Right,4,3,High/Medium,84.0,70.0,63.0,69.0,31.0,71.0,67,69,75,69,72,69,65,57,45,66,84,84,76,71,69,77,88,72,71,66,65,18,73,63,69,70,32,28,23,12,14,9,7,9,0.0,3500000,Ally Samatta,Attack,Centre-Forward,30
228948,76,186,76,Germany,Right,5,2,Medium/Medium,75.0,44.0,65.0,66.0,76.0,78.0,64,37,73,73,32,64,54,38,66,66,72,77,67,73,64,65,86,73,80,40,78,76,53,59,41,69,75,78,79,9,9,14,10,12,0.0,25000000,Thilo Kehrer,Defender,Centre-Back,26
295414,73,181,73,Spain,Left,2,3,Medium/Medium,72.0,48.0,67.0,69.0,70.0,70.0,73,43,59,72,50,68,65,40,70,72,71,73,70,69,60,63,72,72,70,42,69,72,58,57,42,68,69,71,73,9,14,14,8,8,0.0,1200000,Adrián Marín,Defender,Left-Back,26
315762,71,177,67,United States,Left,3,3,Medium/Medium,65.0,56.0,70.0,74.0,59.0,61.0,66,56,42,74,52,74,66,60,72,76,73,59,76,66,81,58,56,89,51,52,54,60,71,71,61,67,63,60,59,11,14,12,7,10,0.0,900000,Luca de la Torre,Midfield,Central Midfield,24
339943,72,185,73,Canada,Right,3,2,High/Medium,76.0,70.0,57.0,69.0,29.0,69.0,57,77,69,66,71,69,43,38,38,68,72,79,69,74,62,68,74,63,74,55,61,26,73,63,73,68,21,30,19,11,13,5,13,11,0.0,3500000,Iké Ugbo,Attack,Centre-Forward,24
342995,66,192,81,Turkey,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,8,12,33,5,7,12,13,34,16,36,35,48,61,27,45,46,17,68,7,24,9,7,33,13,38,22,12,13,67,63,60,63,68,35.0,375000,Utku Yuvakuran,Goalkeeper,Goalkeeper,25
357163,70,180,73,Portugal,Right,3,3,High/Medium,66.0,67.0,68.0,72.0,56.0,67.0,56,65,51,73,63,72,71,70,69,74,67,65,69,72,67,77,56,73,67,67,63,60,69,68,53,64,58,59,38,12,14,13,13,11,0.0,3500000,Filipe Soares,Attack,Attacking Midfield,24
357233,73,174,68,Luxembourg,Right,3,3,Medium/High,75.0,58.0,67.0,77.0,70.0,64.0,54,61,49,75,54,76,62,46,71,77,76,74,88,72,91,57,83,89,44,55,76,76,60,70,47,64,73,72,67,14,9,6,6,6,0.0,9000000,Leandro Barreiro,Midfield,Central Midfield,23
358177,68,188,82,Portugal,Left,2,3,Medium/Medium,54.0,69.0,61.0,65.0,33.0,66.0,55,70,72,68,71,65,52,44,70,69,53,55,61,68,57,70,69,50,75,64,65,19,69,53,64,59,44,23,21,11,7,13,14,8,0.0,700000,André Pereira,Attack,Centre-Forward,28
371145,65,180,72,France,Left,2,3,Medium/Medium,66.0,56.0,65.0,68.0,57.0,62.0,59,51,66,71,44,70,59,44,69,66,63,68,65,64,76,74,63,64,63,54,57,58,59,66,52,60,50,59,62,8,5,7,10,9,0.0,500000,Imad Faraj,Attack,Right Winger,24
432958,69,188,80,Brazil,Left,3,2,Medium/Medium,66.0,53.0,67.0,69.0,69.0,76.0,63,46,72,68,45,71,63,62,73,73,66,66,60,74,46,65,80,78,75,58,73,71,58,66,46,71,69,68,64,9,12,12,12,7,0.0,2000000,Lucas Mineiro,Midfield,Defensive Midfield,27
461629,70,178,68,Brazil,Right,3,3,Medium/Medium,66.0,58.0,64.0,73.0,67.0,65.0,50,54,54,70,56,72,58,63,69,73,68,65,76,70,75,70,72,76,58,60,68,68,56,64,42,75,68,70,68,6,7,10,7,13,0.0,4500000,Gustavo Assunção,Midfield,Defensive Midfield,23
482493,66,180,73,United States,Right,4,3,High/High,66.0,65.0,64.0,66.0,59.0,73.0,57,63,55,68,59,65,69,58,66,67,67,66,65,62,71,71,69,89,68,65,66,60,58,65,62,63,59,59,58,7,11,13,6,9,0.0,650000,Ian Harkes,Midfield,Central Midfield,28
525704,73,179,70,Italy,Right,4,3,Medium/Medium,72.0,53.0,73.0,76.0,68.0,64.0,65,46,48,77,60,75,67,71,73,77,69,75,77,72,77,66,67,83,53,53,68,70,60,76,56,72,69,72,69,9,12,11,9,10,0.0,10000000,Nicolò Rovella,Midfield,Defensive Midfield,21
533916,69,175,67,Grenada,Right,4,3,Medium/Medium,72.0,58.0,67.0,74.0,66.0,68.0,65,56,61,72,58,75,51,41,66,74,75,69,72,68,77,60,65,67,69,60,66,67,67,69,41,70,68,65,63,5,13,10,15,14,0.0,3000000,Shandon Baptiste,Midfield,Central Midfield,25
539134,65,185,66,Italy,Right,4,3,Medium/Medium,67.0,57.0,63.0,66.0,39.0,48.0,53,55,58,68,53,64,66,60,62,69,66,68,70,63,68,61,54,40,53,57,46,35,62,65,58,63,31,44,40,12,12,14,13,14,0.0,2000000,Daniel Maldini,Attack,Attacking Midfield,21
557407,73,179,68,Netherlands,Right,5,3,Medium/Medium,77.0,56.0,65.0,72.0,70.0,69.0,61,60,67,74,42,71,48,38,65,73,76,77,75,70,72,56,76,72,65,50,72,69,73,64,42,67,69,71,72,10,8,9,13,7,0.0,8000000,Devyne Rensch,Defender,Right-Back,20
566043,65,188,74,Netherlands,Right,3,2,Medium/Medium,64.0,35.0,41.0,49.0,66.0,64.0,35,32,68,53,30,40,33,35,40,57,62,66,49,65,56,52,71,67,65,24,55,67,29,31,43,61,64,67,68,12,12,13,12,10,0.0,300000,Nigel Lonwijk,Defender,Centre-Back,20
666234,78,187,82,France,Right,2,2,Medium/Medium,71.0,39.0,62.0,64.0,80.0,79.0,54,33,77,70,28,62,49,32,69,66,70,71,59,76,61,61,71,74,82,29,79,81,44,63,47,74,76,87,76,8,6,6,11,15,0.0,18000000,Mohamed Simakan,Defender,Centre-Back,23
671594,63,170,53,Mali,Right,3,2,Medium/Medium,68.0,57.0,61.0,65.0,57.0,56.0,54,52,55,67,53,66,59,48,64,66,69,68,60,59,74,64,59,62,52,59,59,55,60,61,58,56,54,60,59,9,10,14,10,9,0.0,300000,Kamory Doumbia,Attack,Attacking Midfield,20
8198,90,187,83,Portugal,Right,4,5,High/Low,81.0,92.0,78.0,85.0,34.0,75.0,80,93,90,80,86,85,81,79,75,88,79,83,77,94,67,93,95,76,77,90,63,29,95,76,90,95,24,32,24,7,11,15,14,11,0.0,35000000,Cristiano Ronaldo,Attack,Centre-Forward,38
45671,73,183,78,Turkey,Right,4,3,High/Low,59.0,75.0,65.0,71.0,36.0,68.0,64,75,77,69,71,71,72,73,60,73,64,55,64,73,66,78,80,51,73,72,75,31,75,61,85,74,33,34,15,12,14,12,12,9,0.0,2500000,Cenk Tosun,Attack,Centre-Forward,31
75640,67,185,75,Poland,Right,3,2,Medium/Low,64.0,67.0,56.0,66.0,31.0,68.0,55,67,69,64,59,65,43,51,39,68,60,67,67,62,59,71,85,52,73,61,70,32,69,61,71,68,19,32,24,14,10,9,12,11,0.0,500000,Artur Sobiech,Attack,Centre-Forward,32
155395,72,166,62,Portugal,Right,4,3,Medium/Medium,88.0,69.0,70.0,72.0,34.0,67.0,68,68,32,70,60,70,70,70,67,69,87,88,87,64,88,71,58,72,64,70,72,39,68,72,67,62,31,35,35,10,9,8,10,10,0.0,600000,Salvador Agra,Attack,Left Winger,31
168337,72,171,66,Nigeria,Right,3,3,High/Medium,89.0,67.0,63.0,74.0,30.0,53.0,66,67,60,65,65,75,61,48,57,69,91,87,87,69,86,69,74,71,50,67,31,24,68,65,66,65,28,28,24,7,12,13,15,14,0.0,4000000,Ahmed Musa,Attack,Right Winger,30
199248,80,186,80,Italy,Right,4,3,Medium/High,54.0,73.0,77.0,75.0,77.0,78.0,70,68,76,81,70,76,68,62,85,80,55,53,62,76,54,83,69,84,78,77,75,74,76,79,58,74,79,79,72,3,5,3,3,5,0.0,20000000,Bryan Cristante,Midfield,Defensive Midfield,28
217863,74,180,79,Brazil,Left,3,3,High/High,82.0,61.0,70.0,72.0,67.0,77.0,74,58,52,71,47,72,70,72,66,70,81,82,79,69,75,66,80,86,78,68,60,68,60,68,63,65,70,69,67,9,7,11,8,7,0.0,1400000,Guilherme,Defender,Left-Back,33
296340,64,170,64,Germany,Right,3,2,Medium/High,80.0,40.0,63.0,67.0,63.0,58.0,57,38,52,69,30,65,51,35,65,65,84,77,82,59,90,47,54,74,42,33,79,67,64,66,36,49,60,66,62,12,11,11,8,12,0.0,500000,Alfons Amade,Midfield,Defensive Midfield,23
308552,74,175,68,Sweden,Left,3,3,High/High,82.0,73.0,73.0,77.0,29.0,68.0,66,72,64,78,73,78,75,73,69,76,86,79,82,73,84,75,72,75,65,77,66,38,73,74,65,67,28,15,16,16,7,13,12,12,0.0,11000000,Jordan Larsson,Attack,Right Winger,25
397676,73,186,80,Spain,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,10,5,12,40,8,13,11,13,49,16,45,43,55,73,42,53,69,26,52,5,21,6,5,34,17,42,13,13,12,74,67,71,68,79,44.0,1500000,Dani Cárdenas,Goalkeeper,Goalkeeper,26
400535,64,192,88,Denmark,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,13,6,11,39,7,18,14,12,35,25,34,34,36,57,46,48,52,27,60,8,20,13,12,56,18,48,14,13,10,64,62,64,62,65,34.0,1500000,Hans Christian Bernat,Goalkeeper,Goalkeeper,22
448854,76,175,66,Nigeria,Right,3,4,Medium/Low,87.0,75.0,62.0,77.0,38.0,71.0,67,77,75,65,69,76,62,62,58,75,90,85,90,79,80,82,94,71,70,68,68,13,75,54,56,69,38,45,27,13,7,11,11,13,0.0,8000000,Emmanuel Dennis,Attack,Centre-Forward,25
506248,75,178,68,Spain,Right,5,3,Medium/High,60.0,71.0,73.0,75.0,72.0,67.0,60,73,50,79,53,75,64,55,79,78,66,55,69,77,71,71,55,75,63,73,70,74,73,79,70,73,73,75,73,9,15,8,6,8,0.0,4000000,Edu Expósito,Midfield,Central Midfield,26
22628,75,187,82,France,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,14,15,35,12,13,12,11,33,12,47,51,38,72,45,56,49,28,65,15,22,22,12,48,15,58,16,11,14,73,74,75,76,75,49.0,2200000,Benoît Costil,Goalkeeper,Goalkeeper,35
25557,84,184,82,Spain,Right,3,3,High/Medium,61.0,69.0,73.0,70.0,83.0,77.0,63,65,88,78,69,63,72,75,80,78,66,56,66,85,65,79,91,56,81,64,90,84,69,71,90,86,82,82,83,11,8,9,7,11,0.0,8000000,Sergio Ramos,Defender,Centre-Back,37
6442,69,195,88,Italy,Right,1,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,35,68,36,65,12,22,9,7,43,25,58,11,10,12,68,69,46,69,68,31.0,100000,Antonio Rosati,Goalkeeper,Goalkeeper,39
12589,74,193,83,Scotland,Left,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,13,14,15,34,15,11,15,13,27,28,35,35,57,68,51,50,68,25,65,14,33,26,16,45,22,50,23,15,13,73,72,66,72,77,35.0,450000,Craig Gordon,Goalkeeper,Goalkeeper,40
31909,88,183,76,Germany,Right,5,3,Medium/Medium,53.0,81.0,90.0,81.0,71.0,68.0,88,77,58,93,82,80,86,84,93,88,55,52,63,90,71,89,32,75,72,86,60,80,76,89,73,88,71,73,60,10,11,13,7,10,0.0,25000000,Toni Kroos,Midfield,Central Midfield,33
400549,63,176,71,Denmark,Right,4,3,High/Medium,75.0,55.0,60.0,66.0,29.0,58.0,56,57,39,65,50,64,57,48,59,67,75,75,76,59,78,56,69,62,52,50,65,28,60,62,45,61,24,30,34,14,7,13,11,6,0.0,3500000,Magnus Kaastrup,Attack,Left Winger,22
29712,70,193,97,England,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,14,7,12,25,11,11,13,13,23,23,38,43,23,70,22,54,68,36,71,15,24,22,15,39,18,53,11,11,11,70,66,72,70,71,41.0,500000,John Ruddy,Goalkeeper,Goalkeeper,36
14132,81,187,79,Portugal,Right,3,2,Medium/High,77.0,51.0,60.0,61.0,81.0,87.0,46,46,81,73,23,58,44,47,75,60,75,78,62,81,48,63,89,82,86,56,94,80,40,48,57,80,83,81,80,8,15,5,9,10,0.0,1000000,Pepe,Defender,Centre-Back,40
25834,65,198,85,England,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,19,13,23,15,11,18,19,33,16,48,51,57,61,44,48,67,35,75,13,34,23,12,54,18,62,20,12,13,66,61,64,66,65,50.0,350000,Joe Lewis,Goalkeeper,Goalkeeper,35
